공급일자,물품코드,물품대분류,물품중분류,물품소분류,물품명,구매수량,구매금액,구매매장,반품_원거래일자,회원번호
20170619,50701003,채소,버섯,느타리버섯,느타리버섯(300g),2,5200,매장1,,2580
20170619,100201003,반찬,두부/유부,두부,두부(1모:420g),1,2000,매장1,,2580
20170619,100402008,반찬,어묵/묵,묵,청포묵(420g),1,4100,매장1,,2580
20170619,50213002,채소,열매채소,오이,오이(3개),1,1400,매장1,,2412
20170619,50303004,채소,과일채소,방울토마토,방울토마토/대추형(500g),1,3000,매장1,,2412
20170619,60102009,축산물,돼지,무항생제돼지,보쌈용돼지고기(600g/국내산),1,8800,매장1,,2412
20170619,60201014,축산물,알,유정란,유정란/매장용(10알/국내산),2,7400,매장1,,2412
20170619,60401334,축산물,유제품,우유/산양유,유기농우유(종이팩/유애래/900ml),2,8400,매장1,,2412
20170619,60903003,축산물,소,한우,한우카레용(200g/국내산),1,10300,매장1,,2412
20170619,80305009,간식,밀가공,만두,군만두(500g),2,9400,매장1,,2412
20170619,90101024,양념/가루,가루,양념가루,자장가루(100g),2,7000,매장1,,2412
20170619,50308003,채소,과일채소,참외,참외(2kg),1,11700,매장1,,3934
20170619,110104065,음료,음료,음료기타,얼음식혜(1000ml),1,3500,매장1,,3934
20170619,50132008,채소,잎/줄기채소,브로컬리,브로컬리(250g),1,2500,매장1,,2103
20170619,50135001,채소,쌈채소류,상추,상추(200g),1,1500,매장1,,2103
20170619,50813006,채소,콩나물,숙주나물,숙주나물(300g),1,2100,매장1,,2103
20170619,70201096,수산,냉동수산,냉동생선,코다리(토막/400g),1,4600,매장1,,2103
20170619,90103043,양념/가루,가루,곡식가루,메밀가루(500g),1,10200,매장1,,2103
20170619,50412001,채소,뿌리채소,알비트,알비트(300g),1,2100,매장1,,2478
20170619,80301153,간식,밀가공,라면,감자라면(1묶음:4봉),2,10000,매장1,,3939
20170619,50124004,채소,잎/줄기채소,마늘쫑,마늘쫑(300g),1,3500,매장1,,3659
20170619,50202002,채소,열매채소,가지,가지(2개),1,1400,매장1,,3659
20170619,50213001,채소,열매채소,오이,오이(5개),1,2200,매장1,,3659
20170619,80302013,간식,밀가공,국수,우리밀흰밀국수(400g),1,1650,매장1,,3659
20170619,80302014,간식,밀가공,국수,우리밀통밀국수(400g),1,1650,매장1,,3659
20170619,80309001,간식,밀가공,간편조리면,막국수(582g/2인분),2,11600,매장1,,3659
20170619,100201003,반찬,두부/유부,두부,두부(1모:420g),1,2000,매장1,,3659
20170619,30101012,서류,감자,감자,감자/소(1kg),1,2000,매장1,,4600
20170619,50205003,채소,열매채소,꽈리고추,꽈리고추(100g),1,1400,매장1,,4600
20170619,50221005,채소,열매채소,풋고추,풋고추(150g),1,1200,매장1,,4600
20170619,50820001,채소,말린나물/건재,삶은고사리/손질,삶은고사리(200g),1,5300,매장1,,4600
20170619,80304007,간식,밀가공,생숙면,콩국수/면(600g),1,3200,매장1,,4600
20170619,80503006,간식,식사대용,선식/생식,미숫가루(700g),1,8500,매장1,,4600
20170619,80504013,간식,식사대용,식사대용/기타,닭고기볶음밥(300g),1,3000,매장1,,4600
20170619,100101004,반찬,김치,배추,배추김치(2kg),1,18300,매장1,,4600
20170619,100201005,반찬,두부/유부,두부,찌개용두부(420g),1,1900,매장1,,4600
20170619,130302079,생활용품,세제/세안,바디,수피아 누리봄 온몸용워시(500㎖),1,6000,매장1,,4600
20170619,130501063,생활용품,화장품,기초화장품,수피아 연 에센스,1,12000,매장1,,4600
20170619,50132008,채소,잎/줄기채소,브로컬리,브로컬리(250g),1,2500,매장1,,2476
20170619,60201014,축산물,알,유정란,유정란/매장용(10알/국내산),2,7400,매장1,,2476
20170619,60401007,축산물,유제품,우유/산양유,우유(범산/900ml),1,4800,매장1,,2476
20170619,60402320,축산물,유제품,요구르트,떠먹는요거트(350g),1,5600,매장1,,2476
20170619,60402323,축산물,유제품,요구르트,블루베리요구르트(120ml),1,1200,매장1,,2476
20170619,80201007,간식,떡,가래떡,떡국떡(유기:800g),1,5900,매장1,,2476
20170619,90102015,양념/가루,가루,프리믹스,부침가루(500g/무농약),1,3000,매장1,,2476
20170619,90102016,양념/가루,가루,프리믹스,튀김가루(500g/무농약),1,3000,매장1,,2476
20170619,90301003,수산,소금,천일염,생꽃소금(500g),1,1800,매장1,,2476
20170619,100201003,반찬,두부/유부,두부,두부(1모:420g),1,2000,매장1,,2476
20170619,100203012,반찬,두부/유부,콩가공/기타,콩국물(300g),2,2100,매장1,,2476
20170619,10101039,주곡,멥쌀,멥쌀,현미/유(2kg),1,7600,매장1,,2862
20170619,60107015,축산물,돼지,보리살림돼지,통배삼겹살/냉장(600g/우리보리살림돼지),1,18700,매장1,,2862
20170619,60402321,축산물,유제품,요구르트,순수요거트(450g),1,4900,매장1,,2862
20170619,100201003,반찬,두부/유부,두부,두부(1모:420g),1,2000,매장1,,2862
20170619,100201006,반찬,두부/유부,두부,연두부(300g),1,1100,매장1,,2862
20170619,100401003,반찬,어묵/묵,어묵,명태참어묵(300g),1,3800,매장1,,2862
20170619,50131003,채소,잎/줄기채소,부추,부추(300g),1,1650,매장1,,3112
20170619,50132008,채소,잎/줄기채소,브로컬리,브로컬리(250g),1,2500,매장1,,3112
20170619,50213002,채소,열매채소,오이,오이(3개),1,1400,매장1,,3112
20170619,50307007,채소,과일채소,완숙토마토,완숙토마토(1kg),1,4900,매장1,,3112
20170619,50508007,채소,양념채소,양파,양파(조생종:2kg),1,4100,매장1,,3112
20170619,80104004,간식,과자,엿/양갱/기타,호박쌀엿(100g),1,2100,매장1,,3112
20170619,80301032,간식,밀가공,라면,우리밀해물라면(114g:1봉지),2,2600,매장1,,3112
20170619,80302024,간식,밀가공,국수,메밀국수(400g),1,4800,매장1,,3112
20170619,90501014,양념/가루,소스/기타양념,소스,메밀국수소스(220ml),1,5600,매장1,,3112
20170619,30101012,서류,감자,감자,감자/소(1kg),1,2000,매장1,,2835
20170619,40201012,과실,견과,밤,겉껍질 깐밤(200g),1,4000,매장1,,2835
20170619,50213002,채소,열매채소,오이,오이(3개),1,1400,매장1,,2835
20170619,50701003,채소,버섯,느타리버섯,느타리버섯(300g),1,2600,매장1,,2835
20170619,60201014,축산물,알,유정란,유정란/매장용(10알/국내산),1,3700,매장1,,2835
20170619,60401334,축산물,유제품,우유/산양유,유기농우유(종이팩/유애래/900ml),1,4200,매장1,,2835
20170619,80101099,간식,과자,스낵,어린이달과자(70g),1,2200,매장1,,2835
20170619,80303021,간식,밀가공,간편조리면,동치미물냉면(960g),2,8600,매장1,,2835
20170619,80303022,간식,밀가공,간편조리면,비빔냉면(420g),1,4250,매장1,,2835
20170619,80401063,간식,빵,단과자빵,유자컵케이크(4개:170g),1,2900,매장1,,2835
20170619,100201058,반찬,두부/유부,두부,연두부(100g),2,800,매장1,,2835
20170619,100401011,반찬,어묵/묵,어묵,오징어동그랑어묵(270g),1,3600,매장1,,2835
20170619,60201014,축산물,알,유정란,유정란/매장용(10알/국내산),2,7400,매장1,,4919
20170619,70201029,수산,냉동수산,냉동생선,구이용삼치(400g/1마리),1,6300,매장1,,4919
20170619,70203066,수산,냉동수산,기타냉동수산,손질갑오징어(350g),1,7400,매장1,,4919
20170619,80101043,간식,과자,스낵,하늘바다새우(60g),2,3400,매장1,,4919
20170619,80301008,간식,밀가공,라면,우리밀라면(110g:1봉지),3,3300,매장1,,4919
20170619,80301032,간식,밀가공,라면,우리밀해물라면(114g:1봉지),2,2600,매장1,,4919
20170619,80301145,간식,과자,스낵,부숴먹는라면(90g:1봉),2,2600,매장1,,4919
20170619,90103057,양념/가루,가루,곡식가루,엿기름가루(무/500g),1,3200,매장1,,4919
20170619,40201008,과실,견과,밤,깐밤(150g),1,5500,매장1,,2609
20170619,60303005,축산물,육가공,식육추출가공,사골곰국(냉동:1kg),1,8400,매장1,,2609
20170619,110102410,음료,음료,과즙,가시복분자즙(100ml/1봉),1,1600,매장1,,2609
20170619,30101005,서류,감자,감자,감자(2kg),1,4100,매장1,,2875
20170619,50123001,채소,쌈채소류,로메인,로메인(150g),1,1400,매장1,,2875
20170619,50303002,채소,과일채소,방울토마토,방울토마토/대추형(1kg),1,5500,매장1,,2875
20170619,50512002,채소,양념채소,중파,중파(300g),1,1600,매장1,,2875
20170619,50816001,채소,콩나물,콩나물,콩나물(300g),1,1300,매장1,,2875
20170619,60201014,축산물,알,유정란,유정란/매장용(10알/국내산),1,3700,매장1,,2875
20170619,70103011,수산,건어물,멸치류,잔멸치(300g),1,9100,매장1,,2875
20170619,80101042,간식,과자,스낵,마늘빵과자(100g),2,4800,매장1,,2875
20170619,80501011,간식,식사대용,죽,소고기채소죽(220g),1,5000,매장1,,2875
20170619,90502008,양념/가루,소스/기타양념,기타양념,양념고추장(300g),1,6500,매장1,,2875
20170619,100305006,반찬,밑반찬,김가공,김자반볶음(40g),1,2000,매장1,,2875
20170619,50214002,채소,열매채소,오이맛풋고추,오이맛풋고추(200g),1,1650,매장1,,2351
20170619,60302059,축산물,육가공,햄/소시지/훈제,슬라이스햄(200g)-매장,1,3400,매장1,,2351
20170619,100203012,반찬,두부/유부,콩가공/기타,콩국물(300g),1,1050,매장1,,2351
20170619,50213002,채소,열매채소,오이,오이(3개),1,1400,매장1,,2875
20170619,50220001,채소,열매채소,파프리카,파프리카(350g),1,4200,매장1,,2875
20170619,60201014,축산물,알,유정란,유정란/매장용(10알/국내산),1,3700,매장1,,2875
20170619,60302025,축산물,육가공,햄/소시지/훈제,후랑크소시지(300g)-매장,1,4100,매장1,,2875
20170619,100201003,반찬,두부/유부,두부,두부(1모:420g),1,2000,매장1,,2875
20170619,50303002,채소,과일채소,방울토마토,방울토마토/대추형(1kg),1,5500,매장1,,2548
20170619,50132008,채소,잎/줄기채소,브로컬리,브로컬리(250g),1,2500,매장1,,2467
20170619,50213002,채소,열매채소,오이,오이(3개),1,1400,매장1,,2467
20170619,50425001,채소,뿌리채소,우엉/손질,우엉채(200g),1,2700,매장1,,2467
20170619,50816001,채소,콩나물,콩나물,콩나물(300g),1,1300,매장1,,2467
20170619,60201014,축산물,알,유정란,유정란/매장용(10알/국내산),1,3700,매장1,,2467
20170619,70104020,수산,건어물,기타건어류,디포리(300g),1,7900,매장1,,2467
20170619,70402008,수산,해조,미역/다시마,쌈다시마(300g),1,1400,매장1,,2467
20170619,80101051,간식,과자,스낵,하늘땅감자(55g),1,1700,매장1,,2467
20170619,80101056,간식,과자,스낵,흑미쌀과자(55g),1,2200,매장1,,2467
20170619,80103027,간식,과자,한과/유과,방울유과(70g),1,2800,매장1,,2467
20170619,80301145,간식,과자,스낵,부숴먹는라면(90g:1봉),2,2600,매장1,,2467
20170619,80502003,간식,식사대용,씨리얼,딸기아침(80g),2,4400,매장1,,2467
20170619,80503006,간식,식사대용,선식/생식,미숫가루(700g),1,8500,매장1,,2467
20170619,100201002,반찬,두부/유부,두부,두부(반모:270g),1,1500,매장1,,2467
20170619,100305007,반찬,밑반찬,김가공,구운전장김(40g),2,4600,매장1,,2467
20170619,60402323,축산물,유제품,요구르트,블루베리요구르트(120ml),2,2400,매장1,,5263
20170619,100101016,반찬,김치,배추,맛김치(300g),1,4000,매장1,,3280
20170619,100201003,반찬,두부/유부,두부,두부(1모:420g),2,4000,매장1,,3280
20170619,10101157,주곡,멥쌀,멥쌀,칠분도미/유(2kg),1,7900,매장1,,2547
20170619,20301011,잡곡,보리/혼합곡,보리,보리(무/1kg),1,3800,매장1,,2547
20170619,50239001,채소,열매채소,스낵오이,스낵오이(5개),1,2100,매장1,,2547
20170619,50406005,채소,뿌리채소,당근,당근(500g),1,2000,매장1,,2547
20170619,80309001,간식,밀가공,간편조리면,막국수(582g/2인분),1,5800,매장1,,2547
20170619,100305007,반찬,밑반찬,김가공,구운전장김(40g),2,4600,매장1,,2547
20170619,110104065,음료,음료,음료기타,얼음식혜(1000ml),1,3500,매장1,,2547
20170619,60107021,축산물,돼지,보리살림돼지,등심(카레용 300g/우리보리살림돼지),2,9800,매장1,,2463
20170619,70303013,수산,수산가공,게장/게살,붉은대게 모듬살(100g),1,3700,매장1,,2463
20170619,40115001,과실,과일,블루베리,블루베리(500g),1,15500,매장1,,2549
20170619,50212002,채소,열매채소,애호박,애호박(1개),2,2800,매장1,,2549
20170619,50303192,채소,과일채소,방울토마토,칼라방울토마토(500g),1,6900,매장1,,2549
20170619,80201241,간식,떡,즉석떡,꼬마인절미(110g),1,2000,매장1,,2549
20170619,80201244,간식,떡,즉석떡,쑥개떡(140g),1,3000,매장1,,2549
20170619,90102018,양념/가루,가루,프리믹스,쌀튀김가루(무/300g),2,8400,매장1,,2549
20170619,100201003,반찬,두부/유부,두부,두부(1모:420g),1,2000,매장1,,2549
20170619,50213002,채소,열매채소,오이,오이(3개),1,1400,매장1,,2875
20170619,50409001,채소,뿌리채소,무,무(1kg이상),1,1600,매장1,,2875
20170619,80303021,간식,밀가공,간편조리면,동치미물냉면(960g),2,8600,매장1,,2875
20170619,90201001,양념/가루,기름/식초,기름,현미유(900ml),1,9600,매장1,,2875
20170619,100201005,반찬,두부/유부,두부,찌개용두부(420g),1,1900,매장1,,2875
20170619,100501021,반찬,절임/장아찌,절임,무쌈(300g),1,2000,매장1,,2875
20170619,80302024,간식,밀가공,국수,메밀국수(400g),-2,-9600,매장1,20170619,2929
20170619,80302024,간식,밀가공,국수,메밀국수(400g),3,14400,매장1,,2929
20170619,80305003,간식,밀가공,만두,고기만두(500g),-1,-5400,매장1,20170619,2929
20170619,80305003,간식,밀가공,만두,고기만두(500g),2,10800,매장1,,2929
20170619,80501003,간식,식사대용,죽,호박죽(280g),-1,-2300,매장1,20170619,2929
20170619,80501003,간식,식사대용,죽,호박죽(280g),2,4600,매장1,,2929
20170619,90501014,양념/가루,소스/기타양념,소스,메밀국수소스(220ml),-1,-5600,매장1,20170619,2929
20170619,90501014,양념/가루,소스/기타양념,소스,메밀국수소스(220ml),2,11200,매장1,,2929
20170619,110102028,음료,음료,과즙,포도즙(팩:120ml*20봉),-0.1,-3100,매장1,20170619,2929
20170619,110102028,음료,음료,과즙,포도즙(팩:120ml*20봉),0.2,6200,매장1,,2929
20170619,110106001,음료,음료,빙과,감귤꽁꽁(120ml)/매장용,-2,-1900,매장1,20170619,2929
20170619,110106001,음료,음료,빙과,감귤꽁꽁(120ml)/매장용,4,3800,매장1,,2929
20170619,120201003,건강,홍삼/녹용,홍삼,홍삼액(6년근/30봉),1,62000,매장1,,2929
20170619,120202007,건강,홍삼/녹용,녹용,꽃사슴녹용액(수험생/30봉*90ml),1,66000,매장1,,2929
20170619,80601028,간식,잼/병조림/기타,잼,딸기잼(480g),1,6500,매장1,,3868
20170619,90401009,양념/가루,장,간장,맛간장(900ml),1,13600,매장1,,3868
20170619,60403007,축산물,유제품,아이스크림,아이스바우유(75ml),1,1200,매장1,,3134
20170619,60403008,축산물,유제품,아이스크림,아이스바딸기(75ml),1,1300,매장1,,3134
20170619,60403009,축산물,유제품,아이스크림,유기농요거트딸기아이스크림(100ml),1,1400,매장1,,3134
20170619,60403010,축산물,유제품,아이스크림,유기농블루베리아이스바(70ml),1,1300,매장1,,3134
20170619,60403011,축산물,유제품,아이스크림,유기농플레인요거트아이스크림(100ml),1,1400,매장1,,3134
20170619,110106001,음료,음료,빙과,감귤꽁꽁(120ml)/매장용,1,950,매장1,,3134
20170619,50132008,채소,잎/줄기채소,브로컬리,브로컬리(250g),1,2500,매장1,,5962
20170619,80401373,간식,빵,"식빵, 식사대용",우유식빵(180g)/매장,1,2400,매장1,,5962
20170619,50220001,채소,열매채소,파프리카,파프리카(350g),1,4200,매장1,,2564
20170619,60201016,축산물,알,논지엠오유정란,유정란/매장용(안심대안사료/10알),1,5200,매장1,,2564
20170619,60401335,축산물,유제품,우유/산양유,유기농저지방우유(종이팩/유애래/900ml),1,4100,매장1,,2564
20170619,70403006,수산,해조,미역/다시마,자연산돌미역(100g),1,5500,매장1,,2564
20170619,100305009,반찬,밑반찬,김가공,구운도시락김(5g*3봉),1,1500,매장1,,2564
20170619,10101100,주곡,멥쌀,멥쌀,오분도미/유(2kg),1,7800,매장1,,3135
20170619,80101177,간식,과자,스낵,검정콩세알(190g),1,5400,매장1,,3135
20170619,50161003,채소,잎/줄기채소,적양배추,적양배추(1통:600g이상),1,2100,매장1,,2893
20170619,50512002,채소,양념채소,중파,중파(300g),1,1600,매장1,,2893
20170619,60201014,축산물,알,유정란,유정란/매장용(10알/국내산),1,3700,매장1,,2893
20170619,60302059,축산물,육가공,햄/소시지/훈제,슬라이스햄(200g)-매장,1,3400,매장1,,2893
20170619,80201007,간식,떡,가래떡,떡국떡(유기:800g),1,5900,매장1,,2893
20170619,80201053,간식,떡,가래떡,현미가래떡(400g),1,2700,매장1,,2893
20170619,100201003,반찬,두부/유부,두부,두부(1모:420g),1,2000,매장1,,2893
20170619,10101044,주곡,멥쌀,멥쌀,오분도미/유(8kg)-매장용,1,30000,매장1,,2765
20170619,40204312,과실,견과,호두,호두(300g:안깐것),1,10400,매장1,,2765
20170619,50198197,채소,잎/줄기채소,어린잎채소,어린잎채소(100g),1,2500,매장1,,2765
20170619,50816001,채소,콩나물,콩나물,콩나물(300g),1,1300,매장1,,2765
20170619,70301013,수산,수산가공,젓갈/액젓,새우육젓(250g),1,10200,매장1,,2765
20170619,80101177,간식,과자,스낵,검정콩세알(190g),1,5400,매장1,,2765
20170619,90104008,양념/가루,가루,과채가루,들깨가루(200g),1,8100,매장1,,2765
20170619,90201018,양념/가루,기름/식초,기름,현미유(500ml),1,5600,매장1,,2765
20170619,90401012,양념/가루,장,간장,제주전통어간장(500ml),1,7900,매장1,,2765
20170619,90401046,양념/가루,장,간장,우리콩간장(475ml),1,8000,매장1,,2765
20170619,100201003,반찬,두부/유부,두부,두부(1모:420g),1,2000,매장1,,2765
20170619,100305006,반찬,밑반찬,김가공,김자반볶음(40g),1,2000,매장1,,2765
20170619,100402001,반찬,어묵/묵,묵,도토리묵(420g:1모),1,3700,매장1,,2765
20170619,130208008,생활용품,생활용품,휴지,숲사랑 주방휴지(6롤),1,5900,매장1,,2765
20170619,130501098,생활용품,화장품,기초화장품,수피아 알로에베라잎즙 수딩젤,1,6700,매장1,,2765
20170619,60403007,축산물,유제품,아이스크림,아이스바우유(75ml),4,4800,매장1,,2351
20170619,80303023,간식,밀가공,간편조리면,쫄면(490g),1,4400,매장1,,2351
20170619,90501017,간식,밀가공,간편조리면,크림스파게티소스(180g),2,5400,매장1,,2351
20170619,50123001,채소,쌈채소류,로메인,로메인(150g),1,1400,매장1,,2532
20170619,50132008,채소,잎/줄기채소,브로컬리,브로컬리(250g),1,2500,매장1,,2379
20170619,60201014,축산물,알,유정란,유정란/매장용(10알/국내산),1,3700,매장1,,2379
20170619,60401007,축산물,유제품,우유/산양유,우유(범산/900ml),1,4800,매장1,,2379
20170619,80101061,간식,과자,스낵,찹쌀누룽지(300g),1,3800,매장1,,2379
20170619,100201003,반찬,두부/유부,두부,두부(1모:420g),1,2000,매장1,,2379
20170619,100305011,반찬,밑반찬,김가공,파래전장김(30g),1,2100,매장1,,2379
20170619,50306016,채소,과일채소,수박,수박(대:7~8kg),1,18700,매장1,,3095
20170619,50509005,채소,양념채소,자색양파,자색양파(1kg),1,2000,매장1,,2370
20170619,50706003,채소,버섯,팽이버섯,팽이버섯(150g),1,600,매장1,,2370
20170619,60201014,축산물,알,유정란,유정란/매장용(10알/국내산),1,3700,매장1,,2370
20170619,80303021,간식,밀가공,간편조리면,동치미물냉면(960g),1,4300,매장1,,2370
20170619,90401006,양념/가루,장,간장,진간장(900ml-원액간장),1,8000,매장1,,2370
20170619,50705005,채소,버섯,양송이버섯,갈색양송이버섯(140g),1,2900,매장1,,2785
20170619,60401335,축산물,유제품,우유/산양유,유기농저지방우유(종이팩/유애래/900ml),1,4100,매장1,,2785
20170619,60402320,축산물,유제품,요구르트,떠먹는요거트(350g),1,5600,매장1,,2785
20170619,60403008,축산물,유제품,아이스크림,아이스바딸기(75ml),1,1300,매장1,,2785
20170619,60703001,축산물,닭/오리,무항생제닭,닭안심살(200g/국내산),1,5100,매장1,,2785
20170619,70101003,수산,건어물,오징어류,오징어채(200g),1,8900,매장1,,2785
20170619,80202008,간식,떡,냉동떡,냉동흑미건강떡(80g*5봉),1,7300,매장1,,2785
20170619,80303021,간식,밀가공,간편조리면,동치미물냉면(960g),1,4300,매장1,,2785
20170619,80303022,간식,밀가공,간편조리면,비빔냉면(420g),1,4250,매장1,,2785
20170619,80504018,간식,식사대용,식사대용/기타,크림스프(80g),1,2200,매장1,,2785
20170619,80504019,간식,식사대용,식사대용/기타,양송이스프(80g),1,2400,매장1,,2785
20170619,100101014,반찬,김치,배추,맛김치(1kg),1,9200,매장1,,2785
20170619,100201006,반찬,두부/유부,두부,연두부(300g),3,3300,매장1,,2785
20170619,100302006,반찬,밑반찬,조림,연근조림(150g),1,4000,매장1,,2785
20170619,100303001,반찬,밑반찬,볶음,잔멸치볶음(150g),1,7100,매장1,,2785
20170619,110106002,음료,음료,빙과,포도꽁꽁(120ml)/매장용,1,950,매장1,,2785
20170619,50164002,채소,잎/줄기채소,청경채,청경채(200g),-1,-1200,매장1,20170618,5650
20170619,50164002,채소,잎/줄기채소,청경채,청경채(200g),1,1200,매장1,,5650
20170619,50220001,채소,열매채소,파프리카,파프리카(350g),-1,-4200,매장1,20170618,5650
20170619,60201014,축산물,알,유정란,유정란/매장용(10알/국내산),-1,-3700,매장1,20170618,5650
20170619,60201014,축산물,알,유정란,유정란/매장용(10알/국내산),1,3700,매장1,,5650
20170619,100201058,반찬,두부/유부,두부,연두부(100g),-1,-400,매장1,20170618,5650
20170619,100201058,반찬,두부/유부,두부,연두부(100g),1,400,매장1,,5650
20170619,50213002,채소,열매채소,오이,오이(3개),1,1400,매장1,,2532
20170619,50308001,채소,과일채소,참외,참외(4kg),0.5,10950,매장1,,2532
20170619,60107021,축산물,돼지,보리살림돼지,등심(카레용 300g/우리보리살림돼지),1,4900,매장1,,2532
20170619,60201014,축산물,알,유정란,유정란/매장용(10알/국내산),1,3700,매장1,,2532
20170619,80101043,간식,과자,스낵,하늘바다새우(60g),1,1700,매장1,,2532
20170619,60401333,축산물,유제품,우유/산양유,저지방우유(범산/900ml),1,4700,매장1,,3567
20170619,60402320,축산물,유제품,요구르트,떠먹는요거트(350g),1,5600,매장1,,3567
20170619,30101015,서류,감자,감자,감자(1kg),1,2300,매장1,,5771
20170619,50213001,채소,열매채소,오이,오이(5개),1,2200,매장1,,5771
20170619,50308003,채소,과일채소,참외,참외(2kg),1,11700,매장1,,5771
20170619,60201014,축산물,알,유정란,유정란/매장용(10알/국내산),1,3700,매장1,,5771
20170619,70401009,수산,해조,김,구운김밥김(10장),2,3600,매장1,,5771
20170619,100201005,반찬,두부/유부,두부,찌개용두부(420g),2,3800,매장1,,5771
20170619,100401003,반찬,어묵/묵,어묵,명태참어묵(300g),1,3800,매장1,,5771
20170619,40204004,과실,견과,호두,깐호두(140g),1,15500,매장1,,2613
20170619,50512002,채소,양념채소,중파,중파(300g),1,1600,매장1,,2613
20170619,60201014,축산물,알,유정란,유정란/매장용(10알/국내산),2,7400,매장1,,2613
20170619,50701003,채소,버섯,느타리버섯,느타리버섯(300g),1,2600,매장1,,6342
20170619,60201014,축산물,알,유정란,유정란/매장용(10알/국내산),1,3700,매장1,,6342
20170619,80101050,간식,과자,스낵,백미뻥과자(55g),1,1800,매장1,,6342
20170619,80101056,간식,과자,스낵,흑미쌀과자(55g),1,2200,매장1,,6342
20170619,80201241,간식,떡,즉석떡,꼬마인절미(110g),1,2000,매장1,,6342
20170619,110102011,음료,음료,과즙,유자주스(1l),1,6000,매장1,,6342
20170619,110103268,음료,음료,과즙,당근토마토즙(620ml),1,3700,매장1,,6342
20170619,50213001,채소,열매채소,오이,오이(5개),1,2200,매장1,,2548
20170619,50214002,채소,열매채소,오이맛풋고추,오이맛풋고추(200g),1,1650,매장1,,2548
20170619,50816001,채소,콩나물,콩나물,콩나물(300g),2,2600,매장1,,2548
20170619,60107021,축산물,돼지,보리살림돼지,등심(카레용 300g/우리보리살림돼지),1,4900,매장1,,2548
20170619,60403004,축산물,유제품,아이스크림,유기농아이스크림(블루베리맛),1,8900,매장1,,2548
20170619,100201003,반찬,두부/유부,두부,두부(1모:420g),3,6000,매장1,,2548
20170619,50139001,채소,쌈채소류,생채,생채(150g),1,1300,매장1,,2595
20170619,50198197,채소,잎/줄기채소,어린잎채소,어린잎채소(100g),1,2500,매장1,,2595
20170619,50705004,채소,버섯,양송이버섯,양송이버섯(140g),1,2900,매장1,,2595
20170619,60107016,축산물,돼지,보리살림돼지,목심살/냉장(600g/우리보리살림돼지),1,18700,매장1,,2595
20170619,60201014,축산물,알,유정란,유정란/매장용(10알/국내산),1,3700,매장1,,2595
20170619,130303019,생활용품,세제/세안,주방용비누,물사랑 주방용물비누(500㎖),1,3500,매장1,,2537
20170619,60201014,축산물,알,유정란,유정란/매장용(10알/국내산),1,3700,매장1,,2920
20170619,60201028,축산물,알,유정란,구운유정란(6알),1,3500,매장1,,2920
20170619,80401116,간식,빵,앙금크림빵,단팥빵(85g)/매장,1,1700,매장1,,2920
20170619,90103012,양념/가루,가루,양념가루,볶은참깨(150g),1,5900,매장1,,2920
20170619,20801006,과실,견과,땅콩,볶은알땅콩/무(400g),1,9700,매장1,,4127
20170619,60201014,축산물,알,유정란,유정란/매장용(10알/국내산),2,7400,매장1,,4127
20170619,60403007,축산물,유제품,아이스크림,아이스바우유(75ml),2,2400,매장1,,4127
20170619,60403008,축산물,유제품,아이스크림,아이스바딸기(75ml),2,2600,매장1,,4127
20170619,60403010,축산물,유제품,아이스크림,유기농블루베리아이스바(70ml),2,2600,매장1,,4127
20170619,80101043,간식,과자,스낵,하늘바다새우(60g),1,1700,매장1,,4127
20170619,80101078,간식,과자,스낵,우리밀곡물와플(80g),1,2000,매장1,,4127
20170619,80101159,간식,과자,스낵,바삭바삭크래커(80g),1,2000,매장1,,4127
20170619,80101175,간식,과자,스낵,꼬마찹쌀모나카(112g/8개),1,3000,매장1,,4127
20170619,80306012,간식,밀가공,피자/핫도그,한우불고기꼬마피자(88g),2,6000,매장1,,4127
20170619,80306013,간식,밀가공,피자/핫도그,한우불고기부리토(91g),1,3300,매장1,,4127
20170619,80306014,간식,밀가공,피자/핫도그,고구마부리토(92g),1,3000,매장1,,4127
20170619,80309001,간식,밀가공,간편조리면,막국수(582g/2인분),1,5800,매장1,,4127
20170619,90403003,양념/가루,장,고추장,고추장(솔뫼:0.9kg),1,21200,매장1,,4127
20170619,100201003,반찬,두부/유부,두부,두부(1모:420g),2,4000,매장1,,4127
20170619,110103268,음료,음료,과즙,당근토마토즙(620ml),1,3700,매장1,,4127
20170619,110106001,음료,음료,빙과,감귤꽁꽁(120ml)/매장용,2,1900,매장1,,4127
20170619,110106002,음료,음료,빙과,포도꽁꽁(120ml)/매장용,2,1900,매장1,,4127
20170619,10101066,주곡,멥쌀,멥쌀,백미/유(2kg),1,8000,매장1,,2611
20170619,60401335,축산물,유제품,우유/산양유,유기농저지방우유(종이팩/유애래/900ml),1,4100,매장1,,2611
20170619,130210061,생활용품,세제/세안,살균/세정/탈취,주방용살균수(보충용:400㎖),1,3300,매장1,,2611
20170619,50132008,채소,잎/줄기채소,브로컬리,브로컬리(250g),1,2500,매장1,,2623
20170619,50298082,채소,열매채소,애호박,둥근애호박(1개),1,1400,매장1,,2623
20170619,50425001,채소,뿌리채소,우엉/손질,우엉채(200g),1,2700,매장1,,2623
20170619,50508017,채소,양념채소,양파,양파(조생종:1kg),1,2300,매장1,,2623
20170619,50813001,채소,콩나물,숙주나물,황토숙주나물(300g),1,2800,매장1,,2623
